,map,lang,speaker,text,nouns
7436,2,es,bot,"¡impresionante! ahora, pongámonos en marcha de nuevo",marcha
7437,2,es,bot,¿Ves un plato de bayas? Pasa junto a ellos y continúa hacia el oeste.,bayas
7438,2,eng,bot,"well, now you have to look for another branch that crosses a river",another branch
7439,2,eng,bot,"well, now you have to look for another branch that crosses a river",a river
7440,2,eng,bot,"You're going to cross it, but this time you go to the north",this time
7441,2,eng,bot,"You're going to cross it, but this time you go to the north",the north
7442,2,es,bot,"en su lugar, rodéelo por la derecha para llegar al puesto de floristería. ¿Puedes verlo ahora?",su lugar
7443,2,es,bot,"en su lugar, rodéelo por la derecha para llegar al puesto de floristería. ¿Puedes verlo ahora?",la derecha
7444,2,es,bot,"en su lugar, rodéelo por la derecha para llegar al puesto de floristería. ¿Puedes verlo ahora?",floristería
7445,2,es,human,si hay dos personas en bicicletas,dos personas
7446,2,es,human,si hay dos personas en bicicletas,bicicletas
7447,2,eng,human,"okay im here, theres two elders on a bench and theres a veggie stand on top",a bench
7448,2,eng,human,"okay im here, theres two elders on a bench and theres a veggie stand on top",a veggie stand
7449,2,eng,human,"okay im here, theres two elders on a bench and theres a veggie stand on top",top
7450,2,es,bot,¡divertido! ahora debes moverte hacia el sur a solo unos pasos,el sur
7451,2,es,bot,¡divertido! ahora debes moverte hacia el sur a solo unos pasos,unos pasos
7452,2,es,bot,"dos personas mayores deberían estar sentadas allí, a su lado debería haber un arbusto verde al final de la rama de madera",su lado
7453,2,es,bot,"dos personas mayores deberían estar sentadas allí, a su lado debería haber un arbusto verde al final de la rama de madera",madera
7454,3,es,human,"Hiii, si estoy lista, donde esta tu punto?",tu punto
7455,3,es,bot,hey! estoy en la tienda que está al norte del mapa,el mapa
7456,3,es,human,"claro! pasa hacia el sur en donde esta un  perrito cafe, pasa debajo de el y pasas arriba de la fogata a su alrededor",el sur
7457,3,es,human,"claro! pasa hacia el sur en donde esta un  perrito cafe, pasa debajo de el y pasas arriba de la fogata a su alrededor",la fogata
7458,3,es,human,"claro! pasa hacia el sur en donde esta un  perrito cafe, pasa debajo de el y pasas arriba de la fogata a su alrededor",su alrededor
7459,3,es,bot,¡genial! acabo de pasar por el perro y ahora estoy cerca de la fogata,el perro
7460,3,es,bot,¡genial! acabo de pasar por el perro y ahora estoy cerca de la fogata,la fogata
7461,3,es,human,"ahora pasa cerca del carro azul pero no lo toques, pasa alrededor del arbusto y ve hacia el sur en donde esta el telescopio y pasa alrededor de el a la derecha sin tocar el arbusto",el arbusto
7462,3,es,human,"ahora pasa cerca del carro azul pero no lo toques, pasa alrededor del arbusto y ve hacia el sur en donde esta el telescopio y pasa alrededor de el a la derecha sin tocar el arbusto",el sur
7463,3,es,human,"ahora pasa cerca del carro azul pero no lo toques, pasa alrededor del arbusto y ve hacia el sur en donde esta el telescopio y pasa alrededor de el a la derecha sin tocar el arbusto",el telescopio
7464,3,es,human,"ahora pasa cerca del carro azul pero no lo toques, pasa alrededor del arbusto y ve hacia el sur en donde esta el telescopio y pasa alrededor de el a la derecha sin tocar el arbusto",la derecha
7465,3,es,human,"ahora pasa cerca del carro azul pero no lo toques, pasa alrededor del arbusto y ve hacia el sur en donde esta el telescopio y pasa alrededor de el a la derecha sin tocar el arbusto",el arbusto
7466,3,es,human,ahora pasa por las piedras en donde esta la cabana y ese es el ultimo paso,la cabana
7467,3,es,bot,"wohoo, allí estoy! estoy parado justo frente a la cabaña",la cabaña
7468,4,es,human,"hola si estoy lista, mi punto es donde estan las palmeras, a donde voy?",mi punto
7469,4,es,human,"hola si estoy lista, mi punto es donde estan las palmeras, a donde voy?",las palmeras
7470,4,eng,bot,"cool, next you want to go left of the little brown puppy",the little brown puppy
7471,4,eng,bot,"turn slightly to your left, then right, heading southwards",your left
7472,4,es,bot,"¡Oh, te tengo! simplemente sigue recto hasta que veas una roca grande a tu izquierda y una pequeña a tu derecha.",tu izquierda
7473,4,es,bot,"¡Oh, te tengo! simplemente sigue recto hasta que veas una roca grande a tu izquierda y una pequeña a tu derecha.",tu derecha
7474,4,es,bot,"¡Simplemente camina entre esos dos, amigo!",", amigo"
7475,4,es,bot,"¡genial! ahora, da vuelta a la derecha, esquiva al cangrejo y sigue la orilla, junto a la roca grande",vuelta
7476,4,es,bot,"¡genial! ahora, da vuelta a la derecha, esquiva al cangrejo y sigue la orilla, junto a la roca grande",la derecha
7477,4,es,bot,"¡genial! ahora, da vuelta a la derecha, esquiva al cangrejo y sigue la orilla, junto a la roca grande",a el cangrejo
7478,4,es,bot,"¡genial! ahora, da vuelta a la derecha, esquiva al cangrejo y sigue la orilla, junto a la roca grande",la orilla
7479,4,es,bot,vas a avanzar por el agua hacia el oeste,el agua
7480,4,es,bot,vas a avanzar por el agua hacia el oeste,el oeste
7481,4,eng,bot,"keep sailing until you see a medium rock, then go to the right of the shark",a medium rock
7482,4,eng,bot,"keep sailing until you see a medium rock, then go to the right of the shark",the right
7483,4,eng,bot,"keep sailing until you see a medium rock, then go to the right of the shark",the shark
7484,4,eng,bot,"No problem, it doesn't bite!",No problem
7485,4,es,bot,sigue navegando y vuelve a la tierra,la tierra
7486,4,es,bot,ve entre la roca mediana y una pelota de colores. continúa hacia el norte,colores
7487,4,es,human,llegue a donde esta un parlante,un parlante
7488,4,es,bot,"¡perfecto! ahora, adéntrate entre la tienda roja y ese parlante",ese parlante
7489,4,es,bot,muevete un poco hacia el noroeste,el noroeste
7490,1,eng,bot,"yup, right now i'm at the starting point",the starting point
7491,1,eng,bot,I see a twig on my left leading to a small island with a tiger. how should i proceed?,a twig
7492,1,eng,bot,I see a twig on my left leading to a small island with a tiger. how should i proceed?,a small island
7493,1,eng,bot,I see a twig on my left leading to a small island with a tiger. how should i proceed?,a tiger
7494,1,eng,human,"Ok, you need to take a path like with a bit of a curve in between the tiger and the twig. ",a path
7495,1,eng,human,"Ok, you need to take a path like with a bit of a curve in between the tiger and the twig. ",a bit
7496,1,eng,human,"Ok, you need to take a path like with a bit of a curve in between the tiger and the twig. ",a curve
7497,1,eng,human,"Ok, you need to take a path like with a bit of a curve in between the tiger and the twig. ",the tiger
7498,1,eng,human,"Ok, you need to take a path like with a bit of a curve in between the tiger and the twig. ",the twig
7499,1,es,bot,"Entendido, estoy caminando por la curva entre el tigre y la ramita.",la curva
7500,1,es,bot,"Entendido, estoy caminando por la curva entre el tigre y la ramita.",el tigre
7501,1,es,bot,"Entendido, estoy caminando por la curva entre el tigre y la ramita.",la ramita
7502,1,es,bot,"¿Qué sigue, amigo?",", amigo"
7503,1,es,human,"Despues cruzas un poco en curva el lago hacia el tucan, pasas por arriba de la cabeza de el tucan. ",curva
7504,1,es,human,"Despues cruzas un poco en curva el lago hacia el tucan, pasas por arriba de la cabeza de el tucan. ",el tucan
7505,1,es,human,"Despues cruzas un poco en curva el lago hacia el tucan, pasas por arriba de la cabeza de el tucan. ",el tucan
7506,1,eng,bot,"got it, I'm crossing the lake in a slight curve, passing over the head of the toucan",the lake
7507,1,eng,bot,"got it, I'm crossing the lake in a slight curve, passing over the head of the toucan",a slight curve
7508,1,eng,bot,"got it, I'm crossing the lake in a slight curve, passing over the head of the toucan",the head
7509,1,eng,bot,"got it, I'm crossing the lake in a slight curve, passing over the head of the toucan",the toucan
7510,1,eng,human,"You go around the toucan in a counterclockwise direction like in a circle, passing between the toucan and the elephant and then heading right. ",the toucan
7511,1,eng,human,"You go around the toucan in a counterclockwise direction like in a circle, passing between the toucan and the elephant and then heading right. ",a counterclockwise direction
7512,1,eng,human,"You go around the toucan in a counterclockwise direction like in a circle, passing between the toucan and the elephant and then heading right. ",a circle
7513,1,eng,human,"You go around the toucan in a counterclockwise direction like in a circle, passing between the toucan and the elephant and then heading right. ",the toucan
7514,1,eng,human,"You go around the toucan in a counterclockwise direction like in a circle, passing between the toucan and the elephant and then heading right. ",the elephant
7515,1,es,bot,"Muy bien, rodeando al tucán en el sentido contrario a las agujas del reloj, pasando entre él y el elefante y dirigiéndose hacia la derecha.",a el tucán
7516,1,es,bot,"Muy bien, rodeando al tucán en el sentido contrario a las agujas del reloj, pasando entre él y el elefante y dirigiéndose hacia la derecha.",el reloj
7517,1,es,bot,"Muy bien, rodeando al tucán en el sentido contrario a las agujas del reloj, pasando entre él y el elefante y dirigiéndose hacia la derecha.",el elefante
7518,1,es,bot,"Muy bien, rodeando al tucán en el sentido contrario a las agujas del reloj, pasando entre él y el elefante y dirigiéndose hacia la derecha.",la derecha
7519,1,es,bot,"¿Qué sigue, hermano?",", hermano"
7520,1,es,human,"Despues cruzas sobre las dos rocas y procedes hacia el frente de la rana, y pasas abajo de los pies de la rana (sin tocar los pies)",las dos rocas
7521,1,es,human,"Despues cruzas sobre las dos rocas y procedes hacia el frente de la rana, y pasas abajo de los pies de la rana (sin tocar los pies)",la rana
7522,1,es,human,"Despues cruzas sobre las dos rocas y procedes hacia el frente de la rana, y pasas abajo de los pies de la rana (sin tocar los pies)",la rana
7523,1,es,human,"Despues cruzas sobre las dos rocas y procedes hacia el frente de la rana, y pasas abajo de los pies de la rana (sin tocar los pies)",los pies
7524,1,eng,bot,"good stuff, I've crossed over two rocks and heading towards the front of the frog",good stuff
7525,1,eng,bot,"good stuff, I've crossed over two rocks and heading towards the front of the frog",the front
7526,1,eng,bot,"good stuff, I've crossed over two rocks and heading towards the front of the frog",the frog
7527,1,eng,human,"After that you can a small curve towards the left and pass over the yellowish brown trees,and head towards the alligator. ",a small curve
7528,1,eng,human,"After that you can a small curve towards the left and pass over the yellowish brown trees,and head towards the alligator. ",the left
7529,1,eng,human,"After that you can a small curve towards the left and pass over the yellowish brown trees,and head towards the alligator. ",the alligator
7530,1,es,bot,"Te tengo, estoy haciendo una pequeña curva hacia la izquierda, pasando por encima de los árboles de color marrón amarillento y dirigiéndome hacia el caimán.",la izquierda
7531,1,es,bot,"Te tengo, estoy haciendo una pequeña curva hacia la izquierda, pasando por encima de los árboles de color marrón amarillento y dirigiéndome hacia el caimán.",el caimán
7532,1,es,human,"Ok, despues caminas arriba de el ciman y pasas por encima de sus dientes superiores y pasas sobre la roca negra. Despues te dirjes por encima de las rocas grises y pasas enfrente de la jirafa. ",el ciman
7533,1,eng,bot,"Now, I'm walking over the crocodile, over its upper teeth and over the black rock",the crocodile
7534,1,eng,bot,"Now, I'm walking over the crocodile, over its upper teeth and over the black rock",the black rock
7535,1,eng,bot,"Now, I head over the gray rocks and pass in front of the giraffe. What should I do now, friend?",front
7536,1,eng,bot,"Now, I head over the gray rocks and pass in front of the giraffe. What should I do now, friend?",the giraffe
7537,2,eng,bot,"great, from there, move a few steps to the left, avoiding a small wooden bench and crossing a path towards what appears to be a flower shop",the left
7538,2,eng,bot,"great, from there, move a few steps to the left, avoiding a small wooden bench and crossing a path towards what appears to be a flower shop",a small wooden bench
7539,2,eng,bot,"great, from there, move a few steps to the left, avoiding a small wooden bench and crossing a path towards what appears to be a flower shop",a path
7540,2,eng,bot,"great, from there, move a few steps to the left, avoiding a small wooden bench and crossing a path towards what appears to be a flower shop",a flower shop
7541,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",the flower shop
7542,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",a kind
7543,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",big U
7544,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",your left
7545,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",the path
7546,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",the direction
7547,2,eng,bot,"But be careful, don't go to the flower shop, make a kind of big U to your left and cross the path again in the direction of the little white dog. you did?",the little white dog
7548,2,eng,bot,"awesome, now cross over to the south of the river",the south
7549,2,eng,bot,"awesome, now cross over to the south of the river",the river
7550,2,eng,bot,going south you will come across a checkered picnic spread with another cute white dog,a checkered picnic spread
7551,2,eng,bot,going south you will come across a checkered picnic spread with another cute white dog,another cute white dog
7552,2,eng,human,"Ok, I am in front of the checkered picnic with the white dog",front
7553,2,eng,human,"Ok, I am in front of the checkered picnic with the white dog",the checkered picnic
7554,2,eng,human,"Ok, I am in front of the checkered picnic with the white dog",the white dog
7555,2,es,bot,luego continúa hacia tu izquierda,tu izquierda
7556,3,es,human,"Si, primero haces una curva hacia el sur y pasas en media de el perrito y las rocas, ",una curva
7557,3,es,human,"Si, primero haces una curva hacia el sur y pasas en media de el perrito y las rocas, ",el sur
7558,3,es,human,"Si, primero haces una curva hacia el sur y pasas en media de el perrito y las rocas, ",media
7559,3,es,human,"Si, primero haces una curva hacia el sur y pasas en media de el perrito y las rocas, ",el perrito
7560,3,es,human,"Si, primero haces una curva hacia el sur y pasas en media de el perrito y las rocas, ",las rocas
7561,3,eng,bot,"ok, just walked south between the dog and the rocks",the dog
7562,3,eng,bot,"Now, what's next buddy?",next buddy
7563,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",a curve
7564,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",the right
7565,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",front
7566,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",the dog
7567,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",a curve
7568,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",the fire
7569,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",the fire
7570,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",a curve
7571,3,eng,human,"You take a curve to the right and walk in front of the dog and then make a curve around the fire , you pass north of the fire in a curve towards the right. ",the right
7572,3,es,bot,"Lo tengo, veo el fuego en mi ahora mismo",el fuego
7573,3,es,human,Despues haces una curva hacia la izquierda y viajas hacia el sur en ses camino en medio de los arbustos verdes. ,una curva
7574,3,es,human,Despues haces una curva hacia la izquierda y viajas hacia el sur en ses camino en medio de los arbustos verdes. ,la izquierda
7575,3,es,human,Despues haces una curva hacia la izquierda y viajas hacia el sur en ses camino en medio de los arbustos verdes. ,el sur
7576,3,es,human,Despues haces una curva hacia la izquierda y viajas hacia el sur en ses camino en medio de los arbustos verdes. ,medio
7577,3,eng,bot,"ok, I'm on my way now, passing through the bushes",my way
7578,3,eng,bot,Do you follow the same direction?,the same direction
7579,3,eng,bot,"gotcha, just turned left at the telescope",the telescope
7580,3,eng,human,"Head west, and then take a slight curve north and walk on top of the rocks and head west. ",a slight curve
7581,3,eng,human,"Head west, and then take a slight curve north and walk on top of the rocks and head west. ",top
7582,3,es,bot,"Muy bien, acabo de pasar las rocas y ahora me dirijo hacia el oeste.",las rocas
7583,3,es,bot,"Muy bien, acabo de pasar las rocas y ahora me dirijo hacia el oeste.",el oeste
7584,3,es,bot,¿Estoy cerca del destino?,el destino
7585,3,eng,human,You should see a brown cabin there. That's the destination,a brown cabin
7586,3,es,bot,"Sí, veo la casa de madera.",madera
7587,3,es,bot,"Lo hicimos amigo, *terminado*",amigo
7588,4,eng,human,"Yes, I am at the right hand side to the right of the palm trees",the right
7589,4,eng,human,"Yes, I am at the right hand side to the right of the palm trees",the palm trees
7590,4,es,bot,"perfecto! ahora, dirígete debajo de la primera palmera hacia el suroeste, luego gira a la derecha, continúa hasta pasar el segundo árbol y gira bruscamente a la izquierda antes de llegar al tercero.",el suroeste
7591,4,es,bot,"perfecto! ahora, dirígete debajo de la primera palmera hacia el suroeste, luego gira a la derecha, continúa hasta pasar el segundo árbol y gira bruscamente a la izquierda antes de llegar al tercero.",la derecha
7592,4,es,bot,"perfecto! ahora, dirígete debajo de la primera palmera hacia el suroeste, luego gira a la derecha, continúa hasta pasar el segundo árbol y gira bruscamente a la izquierda antes de llegar al tercero.",la izquierda
7593,4,es,bot,tu ruta es recta hacia el sur,tu ruta
7594,4,es,bot,tu ruta es recta hacia el sur,el sur
7595,4,es,bot,"después, navegue un poco a la izquierda y luego gire a la derecha, en dirección sur. ¡Lo estás haciendo genial!",la izquierda
7596,4,es,bot,"después, navegue un poco a la izquierda y luego gire a la derecha, en dirección sur. ¡Lo estás haciendo genial!",la derecha
7597,4,es,bot,"después, navegue un poco a la izquierda y luego gire a la derecha, en dirección sur. ¡Lo estás haciendo genial!",sur
7598,4,eng,human,"I am to the left of the dog, where do I go next? ",the left
7599,4,eng,human,"I am to the left of the dog, where do I go next? ",the dog
7600,4,es,bot,"A continuación, verás una roca grande al oeste y una pequeña al este.",continuación
7601,4,es,bot,"A continuación, verás una roca grande al oeste y una pequeña al este.",el oeste
7602,4,es,bot,"A continuación, verás una roca grande al oeste y una pequeña al este.",el este
7603,4,es,bot,"¡Pasa por ellos y di ""hola"" al océano! ¿Listo para mojarte los pies?",el océano
7604,4,es,bot,"genial, ¿ves ese cangrejo rojo gigante? dirígete hacia él y luego gira a la derecha para seguir la orilla junto a la gran roca",la derecha
7605,4,es,bot,"genial, ¿ves ese cangrejo rojo gigante? dirígete hacia él y luego gira a la derecha para seguir la orilla junto a la gran roca",la orilla
7606,4,es,bot,mantén el rumbo hacia el oeste compi!,el rumbo
7607,4,es,bot,mantén el rumbo hacia el oeste compi!,el oeste
7608,4,es,bot,"¡uy, un tiburón! ¡no te preocupes! gira a la derecha con fuerza junto a él",un tiburón
7609,4,es,bot,"¡uy, un tiburón! ¡no te preocupes! gira a la derecha con fuerza junto a él",la derecha
7610,4,es,bot,"¡uy, un tiburón! ¡no te preocupes! gira a la derecha con fuerza junto a él",fuerza
7611,4,eng,bot,"great, now go to land, passing between that medium rock and that tricolor ball",land
7612,4,eng,bot,"great, now go to land, passing between that medium rock and that tricolor ball",that medium rock
7613,4,eng,bot,"great, now go to land, passing between that medium rock and that tricolor ball",that tricolor ball
7614,4,eng,human,"Ok, I am in front of a speaker now, where do I Head next? ",front
7615,4,eng,human,"Ok, I am in front of a speaker now, where do I Head next? ",a speaker
7616,4,es,bot,"genial, ve ligeramente a la izquierda y dirígete hacia el noroeste entre esa carpa roja y el gran altavoz.",la izquierda
7617,4,es,bot,"genial, ve ligeramente a la izquierda y dirígete hacia el noroeste entre esa carpa roja y el gran altavoz.",dirígete
7618,4,es,bot,"genial, ve ligeramente a la izquierda y dirígete hacia el noroeste entre esa carpa roja y el gran altavoz.",el noroeste
7619,4,eng,human,"Ok, I am in between the speaker and the red tent",the speaker
7620,4,eng,human,"Ok, I am in between the speaker and the red tent",the red tent
7621,4,es,bot,"genial, haz un pequeño arco alrededor de la tienda y luego dirígete al sur, rumbo al mar!",la tienda
7622,4,es,bot,"genial, haz un pequeño arco alrededor de la tienda y luego dirígete al sur, rumbo al mar!",el mar
7623,4,eng,human,"Ok, I am almost in front of the sea again, where do I head next?",front
7624,4,eng,human,"Ok, I am almost in front of the sea again, where do I head next?",the sea
7625,4,es,bot,"el pequeño arbusto verde es nuestra meta. ¡buen trabajo, amigo!",nuestra meta
7626,1,es,bot,"genial! estoy en el punto de inicio ahora, a la izquierda veo un sendero que conduce a una isla pequeña con un tigre",inicio
7627,1,es,bot,"genial! estoy en el punto de inicio ahora, a la izquierda veo un sendero que conduce a una isla pequeña con un tigre",la izquierda
7628,1,es,bot,"genial! estoy en el punto de inicio ahora, a la izquierda veo un sendero que conduce a una isla pequeña con un tigre",un tigre
7629,1,es,human,sigue por arriba y cruza el agua,el agua
7630,1,es,bot,"está bien, estoy en la isla con el tigre ahora",la isla
7631,1,es,bot,"está bien, estoy en la isla con el tigre ahora",el tigre
7632,1,es,bot,¿qué hago a continuación?,continuación
7633,1,eng,bot,I'm on the big island now. where do we go from here?,the big island
7634,1,es,human,sigue para abajo cerca de el elefante. vas a cruzar el agua por esima de unas rocas a la siguiete isla ,el elefante
7635,1,eng,bot,"ohh, I see the crocodile. I will cross it with caution",the crocodile
7636,1,eng,bot,"We've already crossed, I'm back with the elephant. Whats Next?",the elephant
7637,2,es,bot,¡perfecto! comencemos nuestro viaje,nuestro viaje
7638,2,es,bot,"Primero, da unos pasos hacia la izquierda, debajo de ese banco de madera que hay allí. ¿Ves ese puesto de floristería? dirígete hacia él, pero detente antes de llegar allí.",unos pasos
7639,2,es,bot,"Primero, da unos pasos hacia la izquierda, debajo de ese banco de madera que hay allí. ¿Ves ese puesto de floristería? dirígete hacia él, pero detente antes de llegar allí.",la izquierda
7640,2,es,bot,"Primero, da unos pasos hacia la izquierda, debajo de ese banco de madera que hay allí. ¿Ves ese puesto de floristería? dirígete hacia él, pero detente antes de llegar allí.",madera
7641,2,eng,bot,"good job! Now, you should cross that path again, but this time heading south, down the map",good job !
7642,2,eng,bot,You'll see another cute white dog next to some red and white checkered picnic tablecloths. Could you confirm if you see it?,another cute white dog
7643,2,es,bot,"¡perfecto! camina sobre la alfombra, toca el cuenco de bayas y continúa hacia el oeste.",la alfombra
7644,2,es,bot,"¡perfecto! camina sobre la alfombra, toca el cuenco de bayas y continúa hacia el oeste.",bayas
7645,2,es,bot,"¡perfecto! camina sobre la alfombra, toca el cuenco de bayas y continúa hacia el oeste.",el oeste
7646,2,es,bot,¿Vas en esa dirección?,esa dirección
7647,2,es,bot,"¡Sí, buen ojo, amigo! cruza ese ramal de madera hacia el norte",ojo
7648,2,es,bot,"¡Sí, buen ojo, amigo! cruza ese ramal de madera hacia el norte",amigo
7649,2,es,bot,"¡Sí, buen ojo, amigo! cruza ese ramal de madera hacia el norte",madera
7650,2,es,bot,"¡Sí, buen ojo, amigo! cruza ese ramal de madera hacia el norte",el norte
7651,2,es,bot,"Vamos a mover el barco, ¿de acuerdo?",el barco
7652,2,es,bot,"Vamos a mover el barco, ¿de acuerdo?",acuerdo
7653,2,es,bot,"eso fue un error, disculpa. después de cruzar el río, vas a encontrar un arbusto verde, pero no lo toques",un error
7654,2,es,bot,"eso fue un error, disculpa. después de cruzar el río, vas a encontrar un arbusto verde, pero no lo toques",disculpa
7655,2,es,bot,"¡genial! ahora tomemos un giro a la izquierda, por debajo del puesto de flores, y directo hacia ese gran puente",la izquierda
7656,2,es,bot,"¡genial! ahora tomemos un giro a la izquierda, por debajo del puesto de flores, y directo hacia ese gran puente",flores
7657,3,eng,bot,"i um, see a fire and a doggo to the south. how should i head from here?",a fire
7658,3,eng,bot,"i um, see a fire and a doggo to the south. how should i head from here?",a doggo
7659,3,eng,bot,"i um, see a fire and a doggo to the south. how should i head from here?",the south
7660,3,eng,bot,should i go towards the car?,the car
7661,3,eng,human,"Yes, go towards the car, pass the car and walk down towards the telescope. Do you see it?",the car
7662,3,eng,human,"Yes, go towards the car, pass the car and walk down towards the telescope. Do you see it?",the car
7663,3,eng,human,"Yes, go towards the car, pass the car and walk down towards the telescope. Do you see it?",the telescope
7664,3,eng,bot,OK! walk around the telescope,the telescope
7665,3,es,bot,perfecto! cruzando las rocas,las rocas
7666,3,eng,bot,"hey, i see the wooden house! so, *finished* then! 🎉 this was fun, where to next?",the wooden house
7667,4,eng,bot,"Before the third palm, make a sharp left turn and continue south",the third palm
7668,4,eng,bot,"Before the third palm, make a sharp left turn and continue south",a sharp left turn
7669,4,eng,human,Ok. towards the dog?,the dog
7670,4,eng,bot,then slightly veer to the left and turn right heading south. you got this!,the left
7671,4,eng,bot,"go between the big rock on the left and the little one on the right, aim for the ocean",the big rock
7672,4,eng,bot,"go between the big rock on the left and the little one on the right, aim for the ocean",the left
7673,4,eng,bot,"go between the big rock on the left and the little one on the right, aim for the ocean",the little one
7674,4,eng,bot,"go between the big rock on the left and the little one on the right, aim for the ocean",the right
7675,4,eng,bot,"go between the big rock on the left and the little one on the right, aim for the ocean",the ocean
7676,4,eng,human,Ok I'm in the ocean now. ,the ocean
7677,4,eng,bot,keep an eye out for a shark!,an eye
7678,4,eng,bot,keep an eye out for a shark!,a shark
7679,4,eng,human,I passed the shark. That was very frightning!,the shark
7680,4,es,bot,Ahora gire a la derecha. ¿Ves esa piedra y esa pelota de playa? objetivo pasar entre ellos y llegar a tierra firme,la derecha
7681,4,eng,bot,"great, now turn a little left and head straight northwest",straight northwest
7682,4,eng,bot,your next reference is the red tent and the big speaker,your next reference
7683,4,eng,bot,your next reference is the red tent and the big speaker,the red tent
7684,4,eng,bot,your next reference is the red tent and the big speaker,the big speaker
7685,4,eng,human,I'm right there between the red tent and the speaker,the red tent
7686,4,eng,human,I'm right there between the red tent and the speaker,the speaker
7687,4,es,bot,"Continúe hacia el sur hacia la orilla del mar, pero deténgase justo antes de llegar al agua.",el sur
7688,4,es,bot,"Continúe hacia el sur hacia la orilla del mar, pero deténgase justo antes de llegar al agua.",el mar
7689,4,es,bot,"Continúe hacia el sur hacia la orilla del mar, pero deténgase justo antes de llegar al agua.",el agua
7690,4,eng,bot,Now just follow the path north to the green bush,the path
7691,4,eng,bot,Now just follow the path north to the green bush,the green bush
7692,4,es,bot,¡brillante! tal vez podamos volver a jugar otro día,otro día
7693,1,es,bot,veo una ramita que lleva a una isla con un tigre a mi izquierda. ¿hacia dónde debería ir?,una isla
7694,1,es,bot,veo una ramita que lleva a una isla con un tigre a mi izquierda. ¿hacia dónde debería ir?,mi izquierda
7695,1,es,human,vas bien vas a seguir al tigre pero no mas ,el tigre
7696,1,es,bot,"genial, ahora estoy con el loro que está en un árbol en una isla más grande",un árbol
7697,1,es,human,a la derecha para estar en medio de el pajarro e un elefante ,la derecha
7698,1,es,human,a la derecha para estar en medio de el pajarro e un elefante ,medio
7699,1,es,human,a la derecha para estar en medio de el pajarro e un elefante ,el pajarro
7700,1,es,human,a la derecha para estar en medio de el pajarro e un elefante ,un elefante
7701,1,es,bot,¡perfecto! ahora estoy entre el loro y el elefante,el loro
7702,1,es,bot,¡perfecto! ahora estoy entre el loro y el elefante,el elefante
7703,1,es,human,seguir adelante asta un punto vas a seguir ala izquierda para un paso a otra isla con rocas para pasar a un rana,un punto
7704,1,es,human,seguir adelante asta un punto vas a seguir ala izquierda para un paso a otra isla con rocas para pasar a un rana,rocas
7705,1,es,human,seguir adelante asta un punto vas a seguir ala izquierda para un paso a otra isla con rocas para pasar a un rana,un rana
7706,1,es,bot,"hecho, ahora estoy con la rana en esa nueva isla",la rana
7707,1,es,human,adelante pero no tanto porque vas aser una vuelta para seguir para atras a otra isla donde vas a crusar un caiman,una vuelta
7708,1,es,human,adelante pero no tanto porque vas aser una vuelta para seguir para atras a otra isla donde vas a crusar un caiman,un caiman
7709,1,es,bot,"de acuerdo, he vuelto y estoy al lado del cocodrilo ahora ¿y desde aquí?",acuerdo
7710,1,es,bot,"de acuerdo, he vuelto y estoy al lado del cocodrilo ahora ¿y desde aquí?",el cocodrilo
7711,1,es,human,vas pasando el jirafa para dal vuelta a la izquierda a un ramita para crusar e ver a un serpiente rosa y amarilla,el jirafa
7712,1,es,human,vas pasando el jirafa para dal vuelta a la izquierda a un ramita para crusar e ver a un serpiente rosa y amarilla,la izquierda
7713,1,es,human,vas pasando el jirafa para dal vuelta a la izquierda a un ramita para crusar e ver a un serpiente rosa y amarilla,un ramita
7714,1,es,bot,"genial, ya pasé a la jirafa, ahora estoy con la serpiente rosa y amarilla",la jirafa
7715,1,es,bot,¡perfecto! ahora veo el tesoro,el tesoro
7716,2,eng,bot,"great, from the white dog, head west past the wooden bench and cross the trail heading toward the florist stand",the white dog
